quiz_id,question_id,question,choice_a,choice_b,choice_c,choice_d,correct,topic
interview-questions-answers-c-declarations,6,Which of the following declaration is not supported by C?,a) String str;,b) char *str;,c) float str = 3e2;,d) Both “String str;” and “float str = 3e2;”,a,Declarations – 1
interview-questions-answers-c-declarations,7,"Which of the following format identifier can never be used for the variable var? #include <stdio.h> int main ( ) { char * var = ""Advanced Training in C by Sanfoundry.com"" ; }",a) %f,b) %d,c) %c,d) %s,a,Declarations – 1
c-programming-interview-questions-answers-declarations,1,Which of the following declaration is illegal?,a) char *str = “Best C programming classes by Sanfoundry”;,b) char str[] = “Best C programming classes by Sanfoundry”;,c) char str[20] = “Best C programming classes by Sanfoundry”;,d) char[] str = “Best C programming classes by Sanfoundry”;,d,Declarations – 2
c-programming-interview-questions-answers-declarations,2,Which keyword is used to prevent any changes in the variable within a C program?,a) immutable,b) mutable,c) const,d) volatile,c,Declarations – 2
c-programming-interview-questions-answers-declarations,3,Which of the following is not a pointer declaration?,a) char a[10];,"b) char a[] = {‘1’, ‘2’, ‘3’, ‘4’};",c) char *str;,d) char a;,d,Declarations – 2
c-programming-interview-questions-answers-declarations,4,"What will be the output of the following C code? 👉 Apply Now for #include <stdio.h> void main ( ) { int k = 4 ; float k = 4 ; printf ( ""%d"" , k ) }",a) Compile time error,b) 4,c) 4.0000000,d) 4.4,a,Declarations – 2
c-programming-interview-questions-answers-declarations,5,Which of the following statement is false?,a) A variable defined once can be defined again with different scope,b) A single variable cannot be defined with two different types in the same scope,c) A variable must be declared and defined at the same time,d) A variable refers to a location in memory,c,Declarations – 2
c-programming-interview-questions-answers-declarations,6,A variable declared in a function can be used in main().,a) True,b) False,c) True if it is declared static,d) None of the mentioned,b,Declarations – 2
advanced-c-programming-questions-arithmetic-operators,1,"What will be the output of the following C code? #include <stdio.h> int main ( ) { int i = - 3 ; int k = i % 2 ; printf ( ""%d \n "" , k ) ; }",a) Compile time error,b) -1,c) 1,d) Implementation defined,b,Arithmetic Operators – 1
advanced-c-programming-questions-arithmetic-operators,2,"What will be the output of the following C code? 📌 Limited Seats! Register Now - (March 2026) #include <stdio.h> int main ( ) { int i = 3 ; int l = i / - 2 ; int k = i % - 2 ; printf ( ""%d %d \n "" , l , k ) ; return 0 ; }",a) Compile time error,b) -1 1,c) 1 -1,d) Implementation defined,b,Arithmetic Operators – 1
advanced-c-programming-questions-arithmetic-operators,3,"What will be the output of the following C code? #include <stdio.h> int main ( ) { int i = 5 ; i = i / 3 ; printf ( ""%d \n "" , i ) ; return 0 ; }",a) Implementation defined,b) 1,c) 3,d) Compile time error,b,Arithmetic Operators – 1
advanced-c-programming-questions-arithmetic-operators,4,"What will be the output of the following C code? #include <stdio.h> int main ( ) { int i = - 5 ; i = i / 3 ; printf ( ""%d \n "" , i ) ; return 0 ; }",a) Implementation defined,b) -1,c) -3,d) Compile time error,b,Arithmetic Operators – 1
advanced-c-programming-questions-arithmetic-operators,5,What will be the final value of x in the following C code? #include <stdio.h> void main ( ) { int x = 5 * 9 / 3 + 9 ; },a) 3.75,b) Depends on compiler,c) 24,d) 3,c,Arithmetic Operators – 1
advanced-c-programming-questions-arithmetic-operators,6,"What will be the output of the following C code? #include <stdio.h> void main ( ) { int x = 5.3 % 2 ; printf ( ""Value of x is %d"" , x ) ; }",a) Value of x is 2.3,b) Value of x is 1,c) Value of x is 0.3,d) Compile time error,d,Arithmetic Operators – 1
advanced-c-programming-questions-arithmetic-operators,7,"What will be the output of the following C code? #include <stdio.h> void main ( ) { int y = 3 ; int x = 5 % 2 * 3 / 2 ; printf ( ""Value of x is %d"" , x ) ; }",a) Value of x is 1,b) Value of x is 2,c) Value of x is 3,d) Compile time error,a,Arithmetic Operators – 1
c-test-arithmetic-operators,1,"What will be the output of the following C code? #include <stdio.h> void main ( ) { int a = 3 ; int b = ++ a + a ++ + -- a ; printf ( ""Value of b is %d"" , b ) ; }",a) Value of b is 12,b) Value of b is 13,c) Value of b is 10,d) Undefined behaviour,d,Arithmetic Operators – 2
c-test-arithmetic-operators,2,What is the precedence of arithmetic operators (from highest to lowest)?,"a) %, *, /, +, –","b) %, +, /, *, –","c) +, -, %, *, /","d) %, +, -, *, /",a,Arithmetic Operators – 2
c-test-arithmetic-operators,3,Which of the following is not an arithmetic operation?,a) a * = 10;,b) a / = 10;,c) a ! = 10;,d) a % = 10;,c,Arithmetic Operators – 2
c-test-arithmetic-operators,4,Which of the following data type will throw an error on modulus operation(%)?,a) char,b) short,c) int,d) float,d,Arithmetic Operators – 2
c-test-arithmetic-operators,5,"Which among the following are the fundamental arithmetic operators, i.e, performing the desired operation can be done using that operator only?","a) +, –","b) +, -, %","c) +, -, *, /","d) +, -, *, /, %",a,Arithmetic Operators – 2
c-test-arithmetic-operators,6,"What will be the output of the following C code? #include <stdio.h> int main ( ) { int a = 10 ; double b = 5.6 ; int c ; c = a + b ; printf ( ""%d"" , c ) ; }",a) 15,b) 16,c) 15.6,d) 10,a,Arithmetic Operators – 2
c-test-arithmetic-operators,7,"What will be the output of the following C code? #include <stdio.h> int main ( ) { int a = 10 , b = 5 , c = 5 ; int d ; d = a == ( b + c ) ; printf ( ""%d"" , d ) ; }",a) Syntax error,b) 1,c) 10,d) 5,b,Arithmetic Operators – 2
